DateTime,Players,Average Players,Flags,Final Price,Discount,,
2022-08-24 00:00:00,7004,,,59.99,0,,
2022-08-25 00:00:00,7872,,,59.99,0,,
2022-08-26 00:00:00,7856,,,59.99,0,,
2022-08-27 00:00:00,8193,,,59.99,0,,
2022-08-28 00:00:00,8486,,,59.99,0,,
2022-08-29 00:00:00,7770,,,59.99,0,,
2022-08-30 00:00:00,7702,,,59.99,0,,
2022-08-31 00:00:00,7454,,,59.99,0,,
2022-09-01 00:00:00,8097,,,59.99,0,,
2022-09-02 00:00:00,8578,,,19.79,67,,
2022-09-03 00:00:00,20256,,,19.79,67,,
2022-09-04 00:00:00,26861,,,19.79,67,,
2022-09-05 00:00:00,29905,,,19.79,67,,
2022-09-06 00:00:00,31649,,,19.79,67,,
2022-09-07 00:00:00,32479,,,19.79,67,,
2022-09-08 00:00:00,33614,,,19.79,67,,
2022-09-09 00:00:00,35051,,,19.79,67,,
2022-09-10 00:00:00,35364,,,19.79,67,,
2022-09-11 00:00:00,35457,,,19.79,67,,
2022-09-12 00:00:00,33312,,,59.99,0,,
2022-09-13 00:00:00,31380,,,59.99,0,,
2022-09-14 00:00:00,27131,,,59.99,0,,
2022-09-15 00:00:00,26462,,,59.99,0,,
2022-09-16 00:00:00,26970,,,59.99,0,,
2022-09-17 00:00:00,26143,,,59.99,0,,
2022-09-18 00:00:00,22157,,,59.99,0,,
2022-09-19 00:00:00,19718,,,59.99,0,,
2022-09-20 00:00:00,18529,,,59.99,0,,
2022-09-21 00:00:00,17008,,,59.99,0,,
2022-09-22 00:00:00,17216,,,59.99,0,,
2022-09-23 00:00:00,18924,9073,,59.99,0,,
2022-09-24 00:00:00,19370,10505,,59.99,0,,
2022-09-25 00:00:00,16782,9310,,59.99,0,,
2022-09-26 00:00:00,14376,6588,,59.99,0,,
2022-09-27 00:00:00,14343,6447,,59.99,0,,
2022-09-28 00:00:00,13537,6204,,59.99,0,,
2022-09-29 00:00:00,14828,6656,,59.99,0,,
2022-09-30 00:00:00,16425,8310,,59.99,0,,
2022-10-01 00:00:00,15690,9326,,59.99,0,,
2022-10-02 00:00:00,15038,8577,,59.99,0,,
2022-10-03 00:00:00,13397,7247,,59.99,0,,
2022-10-04 00:00:00,12852,6753,,59.99,0,,
2022-10-05 00:00:00,12378,6368,,59.99,0,,
2022-10-06 00:00:00,12821,6578,,59.99,0,,
2022-10-07 00:00:00,12777,7056,,59.99,0,,
2022-10-08 00:00:00,13040,7064,,59.99,0,,
2022-10-09 00:00:00,12154,6456,,59.99,0,,
2022-10-10 00:00:00,10224,5048,,59.99,0,,
2022-10-11 00:00:00,10113,4821,,59.99,0,,
2022-10-12 00:00:00,10079,4860,,59.99,0,,
2022-10-13 00:00:00,11715,5333,,19.79,67,,
2022-10-14 00:00:00,18105,8788,,19.79,67,,
2022-10-15 00:00:00,21982,12369,,19.79,67,,
2022-10-16 00:00:00,22208,12362,,19.79,67,,
2022-10-17 00:00:00,20615,9641,,19.79,67,,
2022-10-18 00:00:00,20624,9696,,19.79,67,,
2022-10-19 00:00:00,20286,9444,,19.79,67,,
2022-10-20 00:00:00,20887,9796,,19.79,67,,
2022-10-21 00:00:00,23396,11701,,19.79,67,,
2022-10-22 00:00:00,23799,13674,,19.79,67,,
2022-10-23 00:00:00,22443,12661,,19.79,67,,
2022-10-24 00:00:00,19891,9500,,19.79,67,,
2022-10-25 00:00:00,19409,9304,,19.79,67,,
2022-10-26 00:00:00,19177,9217,,59.99,0,,
2022-10-27 00:00:00,19260,9269,,59.99,0,,
2022-10-28 00:00:00,20437,10184,,59.99,0,,
2022-10-29 00:00:00,18247,10539,,59.99,0,,
2022-10-30 00:00:00,15886,9070,,59.99,0,,
2022-10-31 00:00:00,13047,6494,,59.99,0,,
2022-11-01 00:00:00,12663,6165,,59.99,0,,
2022-11-02 00:00:00,11810,5816,,59.99,0,,
2022-11-03 00:00:00,12850,6161,,59.99,0,,
2022-11-04 00:00:00,14160,7345,,59.99,0,,
2022-11-05 00:00:00,14187,7987,,59.99,0,,
2022-11-06 00:00:00,12552,7095,,59.99,0,,
2022-11-07 00:00:00,10363,5067,,59.99,0,,
2022-11-08 00:00:00,10271,4981,,59.99,0,,
2022-11-09 00:00:00,10114,4978,,59.99,0,,
2022-11-10 00:00:00,12262,5601,,59.99,0,,
2022-11-11 00:00:00,13664,7136,,59.99,0,,
2022-11-12 00:00:00,13412,7895,,59.99,0,,
2022-11-13 00:00:00,12372,7211,,59.99,0,,
2022-11-14 00:00:00,11993,5708,,59.99,0,,
2022-11-15 00:00:00,11642,5754,,59.99,0,,
2022-11-16 00:00:00,11084,5515,,59.99,0,,
2022-11-17 00:00:00,11418,5566,,59.99,0,,
2022-11-18 00:00:00,12488,6567,,59.99,0,,
2022-11-19 00:00:00,12286,7220,,59.99,0,,
2022-11-20 00:00:00,10961,6384,,59.99,0,,
2022-11-21 00:00:00,8284,4560,,59.99,0,,
2022-11-22 00:00:00,8823,4506,,59.99,0,,
2022-11-23 00:00:00,8175,4512,,19.79,67,,
2022-11-24 00:00:00,11380,6046,,19.79,67,,
2022-11-25 00:00:00,14027,7870,,19.79,67,,
2022-11-26 00:00:00,15726,9551,,19.79,67,,
2022-11-27 00:00:00,15575,9095,,19.79,67,,
2022-11-28 00:00:00,13903,7493,,19.79,67,,
2022-11-29 00:00:00,14307,7553,,59.99,0,,
2022-11-30 00:00:00,14124,7670,,59.99,0,,
2022-12-01 00:00:00,13852,7249,,59.99,0,,
2022-12-02 00:00:00,14556,7924,,59.99,0,,
2022-12-03 00:00:00,14502,8458,,59.99,0,,
2022-12-04 00:00:00,12936,7456,,59.99,0,,
2022-12-05 00:00:00,10279,5690,,19.79,67,,
2022-12-06 00:00:00,15970,7939,,19.79,67,,
2022-12-07 00:00:00,11035,6067,,19.79,67,,
2022-12-08 00:00:00,12774,6641,,19.79,67,,
2022-12-09 00:00:00,13860,7747,,19.79,67,,
2022-12-10 00:00:00,14507,8628,,19.79,67,,
2022-12-11 00:00:00,14038,8348,,19.79,67,,
2022-12-12 00:00:00,11649,6627,,59.99,0,,
2022-12-13 00:00:00,11261,6403,,59.99,0,,
2022-12-14 00:00:00,10203,5826,,59.99,0,,
2022-12-15 00:00:00,10159,5841,,59.99,0,,
2022-12-16 00:00:00,11285,6612,,59.99,0,,
2022-12-17 00:00:00,11601,7092,,59.99,0,,
2022-12-18 00:00:00,11101,6328,,59.99,0,,
2022-12-19 00:00:00,8400,5033,,59.99,0,,
2022-12-20 00:00:00,8286,5016,,59.99,0,,
2022-12-21 00:00:00,8422,5026,,59.99,0,,
2022-12-22 00:00:00,8504,5248,,19.79,67,,
2022-12-23 00:00:00,10692,6356,,19.79,67,,
2022-12-24 00:00:00,11896,7334,,19.79,67,,
2022-12-25 00:00:00,12783,7747,,19.79,67,,
2022-12-26 00:00:00,11563,7149,,19.79,67,,
2022-12-27 00:00:00,11583,7111,,19.79,67,,
2022-12-28 00:00:00,11690,7143,,19.79,67,,
2022-12-29 00:00:00,11959,7512,,19.79,67,,
2022-12-30 00:00:00,13350,8232,,19.79,67,,
2022-12-31 00:00:00,13554,8495,,19.79,67,,
2023-01-01 00:00:00,13191,8092,,19.79,67,,
2023-01-02 00:00:00,11900,7534,,19.79,67,,
2023-01-03 00:00:00,11655,6995,,19.79,67,,
2023-01-04 00:00:00,11827,7009,,19.79,67,,
2023-01-05 00:00:00,12680,7491,,59.99,0,,
2023-01-06 00:00:00,13379,8009,,59.99,0,,
2023-01-07 00:00:00,13231,8065,,59.99,0,,
2023-01-08 00:00:00,12515,7402,,59.99,0,,
2023-01-09 00:00:00,10021,5905,,59.99,0,,
2023-01-10 00:00:00,9832,5690,,59.99,0,,
2023-01-11 00:00:00,9452,5508,,59.99,0,,
2023-01-12 00:00:00,9775,5701,,59.99,0,,
2023-01-13 00:00:00,10420,6363,,59.99,0,,
2023-01-14 00:00:00,11350,7010,,19.79,67,,
2023-01-15 00:00:00,12740,7424,,19.79,67,,
2023-01-16 00:00:00,11093,6699,,19.79,67,,
2023-01-17 00:00:00,11399,6808,,19.79,67,,
2023-01-18 00:00:00,11598,6939,,19.79,67,,
2023-01-19 00:00:00,12219,7434,,19.79,67,,
2023-01-20 00:00:00,12968,7970,,19.79,67,,
2023-01-21 00:00:00,13128,8620,,19.79,67,,
2023-01-22 00:00:00,13228,8242,,19.79,67,,
2023-01-23 00:00:00,11525,7198,,19.79,67,,
2023-01-24 00:00:00,11178,7091,,19.79,67,,
2023-01-25 00:00:00,11268,6963,,19.79,67,,
2023-01-26 00:00:00,11671,7216,,19.79,67,,
2023-01-27 00:00:00,12405,7647,,19.79,67,,
2023-01-28 00:00:00,13171,8066,,59.99,0,,
2023-01-29 00:00:00,12652,7583,,59.99,0,,
2023-01-30 00:00:00,10186,6024,,59.99,0,,
2023-01-31 00:00:00,9781,5719,,59.99,0,,
2023-02-01 00:00:00,9378,5451,,59.99,0,,
2023-02-02 00:00:00,10138,5769,,59.99,0,,
2023-02-03 00:00:00,10893,6318,,59.99,0,,
2023-02-04 00:00:00,11213,6811,,59.99,0,,
2023-02-05 00:00:00,10957,6530,,59.99,0,,
2023-02-06 00:00:00,8463,4855,,59.99,0,,
2023-02-07 00:00:00,8340,4698,,59.99,0,,
2023-02-08 00:00:00,8347,4667,,59.99,0,,
2023-02-09 00:00:00,9059,5033,,59.99,0,,
2023-02-10 00:00:00,9844,5547,,59.99,0,,
2023-02-11 00:00:00,10616,6381,,59.99,0,,
2023-02-12 00:00:00,10269,6090,,59.99,0,,
2023-02-13 00:00:00,8481,4680,,59.99,0,,
2023-02-14 00:00:00,8169,4475,,59.99,0,,
2023-02-15 00:00:00,8377,4460,,59.99,0,,
2023-02-16 00:00:00,8726,4632,,59.99,0,,
2023-02-17 00:00:00,9455,5087,,59.99,0,,
2023-02-18 00:00:00,10096,5863,,59.99,0,,
2023-02-19 00:00:00,9570,5503,,59.99,0,,
2023-02-20 00:00:00,8052,4093,,59.99,0,,
2023-02-21 00:00:00,7924,3980,,59.99,0,,
2023-02-22 00:00:00,7827,4045,,59.99,0,,
2023-02-23 00:00:00,8613,4369,,59.99,0,,
2023-02-24 00:00:00,9016,4827,,59.99,0,,
2023-02-25 00:00:00,9454,5423,,59.99,0,,
2023-02-26 00:00:00,8947,5055,,59.99,0,,
2023-02-27 00:00:00,7450,3635,,59.99,0,,
2023-02-28 00:00:00,7315,3591,,59.99,0,,
2023-03-01 00:00:00,7070,3449,,59.99,0,,
2023-03-02 00:00:00,8214,3844,,59.99,0,,
2023-03-03 00:00:00,8969,4549,,59.99,0,,
2023-03-04 00:00:00,9184,5393,,59.99,0,,
2023-03-05 00:00:00,8893,4995,,59.99,0,,
2023-03-06 00:00:00,7265,3513,,59.99,0,,
2023-03-07 00:00:00,7348,3545,,59.99,0,,
2023-03-08 00:00:00,7181,3572,,59.99,0,,
2023-03-09 00:00:00,7810,3678,,59.99,0,,
2023-03-10 00:00:00,8681,4385,,59.99,0,,
2023-03-11 00:00:00,9190,5250,,59.99,0,,
2023-03-12 00:00:00,8746,4913,,59.99,0,,
2023-03-13 00:00:00,7011,3405,,59.99,0,,
2023-03-14 00:00:00,7054,3355,,59.99,0,,
2023-03-15 00:00:00,7179,3413,,59.99,0,,
2023-03-16 00:00:00,7525,3576,,19.79,67,,
2023-03-17 00:00:00,11660,5699,,19.79,67,,
2023-03-18 00:00:00,13806,7965,,19.79,67,,
2023-03-19 00:00:00,14384,7971,,19.79,67,,
2023-03-20 00:00:00,13062,5973,,19.79,67,,
2023-03-21 00:00:00,12661,5967,,19.79,67,,
2023-03-22 00:00:00,13006,6157,,19.79,67,,
2023-03-23 00:00:00,13716,6389,,59.99,0,,
2023-03-24 00:00:00,13741,6893,,59.99,0,,
2023-03-25 00:00:00,13067,7502,,59.99,0,,
2023-03-26 00:00:00,11738,6602,,59.99,0,,
2023-03-27 00:00:00,9978,4544,,59.99,0,,
2023-03-28 00:00:00,9672,4416,,59.99,0,,
2023-03-29 00:00:00,9337,4305,,59.99,0,,
2023-03-30 00:00:00,10030,4519,,59.99,0,,
2023-03-31 00:00:00,10627,5226,,59.99,0,,
2023-04-01 00:00:00,10778,6077,,59.99,0,,
2023-04-02 00:00:00,9988,5555,,59.99,0,,
2023-04-03 00:00:00,8567,4124,,59.99,0,,
2023-04-04 00:00:00,9428,4551,,59.99,0,,
2023-04-05 00:00:00,9267,5178,,59.99,0,,
2023-04-06 00:00:00,10297,4894,,59.99,0,,
2023-04-07 00:00:00,10995,5666,,59.99,0,,
2023-04-08 00:00:00,11090,6223,,59.99,0,,
2023-04-09 00:00:00,10120,5808,,59.99,0,,
2023-04-10 00:00:00,9053,4432,,59.99,0,,
2023-04-11 00:00:00,8820,4224,,59.99,0,,
2023-04-12 00:00:00,8538,4094,,59.99,0,,
2023-04-13 00:00:00,9607,4466,,59.99,0,,
2023-04-14 00:00:00,10569,5334,,59.99,0,,
2023-04-15 00:00:00,10372,6087,,59.99,0,,
2023-04-16 00:00:00,9420,5584,,59.99,0,,
2023-04-17 00:00:00,8335,4130,,59.99,0,,
2023-04-18 00:00:00,7899,4064,,59.99,0,,
2023-04-19 00:00:00,7932,4056,,59.99,0,,
2023-04-20 00:00:00,9108,4398,,19.79,67,,
2023-04-21 00:00:00,11294,5885,,19.79,67,,
2023-04-22 00:00:00,12700,7660,,19.79,67,,
2023-04-23 00:00:00,14328,7606,,19.79,67,,
2023-04-24 00:00:00,13375,6529,,19.79,67,,
2023-04-25 00:00:00,13816,6802,,19.79,67,,
2023-04-26 00:00:00,13109,6456,,19.79,67,,
2023-04-27 00:00:00,14291,6905,,19.79,67,,
2023-04-28 00:00:00,14468,7878,,19.79,67,,
2023-04-29 00:00:00,14606,9255,,19.79,67,,
2023-04-30 00:00:00,15056,9579,,19.79,67,,
2023-05-01 00:00:00,14452,8978,,19.79,67,,
2023-05-02 00:00:00,13037,7798,,19.79,67,,
2023-05-03 00:00:00,13409,7517,,19.79,67,,
2023-05-04 00:00:00,15430,7434,,59.99,0,,
2023-05-05 00:00:00,15153,7991,,59.99,0,,
2023-05-06 00:00:00,15971,8675,,59.99,0,,
2023-05-07 00:00:00,14224,8403,,59.99,0,,
2023-05-08 00:00:00,12297,6007,,59.99,0,,
2023-05-09 00:00:00,11765,5703,,59.99,0,,
2023-05-10 00:00:00,11128,5372,,59.99,0,,
2023-05-11 00:00:00,11948,5622,,59.99,0,,
2023-05-12 00:00:00,13224,6736,,59.99,0,,
2023-05-13 00:00:00,13092,7769,,59.99,0,,
2023-05-14 00:00:00,12007,7177,,59.99,0,,
2023-05-15 00:00:00,10133,5044,,59.99,0,,
2023-05-16 00:00:00,9701,4801,,59.99,0,,
2023-05-17 00:00:00,9891,4858,,59.99,0,,
2023-05-18 00:00:00,10399,5095,,59.99,0,,
2023-05-19 00:00:00,10699,5675,,59.99,0,,
2023-05-20 00:00:00,10429,6221,,59.99,0,,
2023-05-21 00:00:00,9614,5717,,59.99,0,,
2023-05-22 00:00:00,8512,4210,,59.99,0,,
2023-05-23 00:00:00,8463,4193,,59.99,0,,
2023-05-24 00:00:00,8411,4171,,59.99,0,,
2023-05-25 00:00:00,9805,4625,,59.99,0,,
2023-05-26 00:00:00,10780,5605,,59.99,0,,
2023-05-27 00:00:00,10601,6433,,59.99,0,,
2023-05-28 00:00:00,10015,6140,,59.99,0,,
2023-05-29 00:00:00,9038,4677,,59.99,0,,
2023-05-30 00:00:00,8561,4361,,59.99,0,,
2023-05-31 00:00:00,8529,4313,,59.99,0,,
2023-06-01 00:00:00,9441,4546,,59.99,0,,
2023-06-02 00:00:00,9851,5268,,59.99,0,,
2023-06-03 00:00:00,9904,5952,,59.99,0,,
2023-06-04 00:00:00,9561,5651,,59.99,0,,
2023-06-05 00:00:00,8327,4376,,59.99,0,,
2023-06-06 00:00:00,8505,4387,,59.99,0,,
2023-06-07 00:00:00,8042,4295,,59.99,0,,
2023-06-08 00:00:00,8961,4627,,19.79,67,,
2023-06-09 00:00:00,10890,5924,,19.79,67,,
2023-06-10 00:00:00,13287,7898,,19.79,67,,
2023-06-11 00:00:00,14790,8753,,19.79,67,,
2023-06-12 00:00:00,15005,7728,,19.79,67,,
2023-06-13 00:00:00,15096,7781,,19.79,67,,
2023-06-14 00:00:00,15286,8015,,19.79,67,,
2023-06-15 00:00:00,15950,8279,,59.99,0,,
2023-06-16 00:00:00,15488,8356,,59.99,0,,
2023-06-17 00:00:00,14508,8487,,59.99,0,,
2023-06-18 00:00:00,13097,7736,,59.99,0,,
2023-06-19 00:00:00,11254,6127,,59.99,0,,
2023-06-20 00:00:00,10905,5809,,59.99,0,,
2023-06-21 00:00:00,11118,5928,,59.99,0,,
2023-06-22 00:00:00,11654,6555,,59.99,0,,
2023-06-23 00:00:00,11248,6718,,59.99,0,,
2023-06-24 00:00:00,10748,6525,,59.99,0,,
2023-06-25 00:00:00,10649,6272,,59.99,0,,
2023-06-26 00:00:00,9931,5486,,59.99,0,,
2023-06-27 00:00:00,9761,5403,,59.99,0,,
2023-06-28 00:00:00,9289,5275,,59.99,0,,
2023-06-29 00:00:00,10289,5593,,19.79,67,,
2023-06-30 00:00:00,12300,6879,,19.79,67,,
2023-07-01 00:00:00,13580,8108,,19.79,67,,
2023-07-02 00:00:00,14177,8546,,19.79,67,,
2023-07-03 00:00:00,13652,7646,,19.79,67,,
2023-07-04 00:00:00,13835,7658,,19.79,67,,
2023-07-05 00:00:00,13543,7431,,19.79,67,,
2023-07-06 00:00:00,13381,7634,,19.79,67,,
2023-07-07 00:00:00,14300,8066,,19.79,67,,
2023-07-08 00:00:00,14088,8503,,19.79,67,,
2023-07-09 00:00:00,14064,8551,,19.79,67,,
2023-07-10 00:00:00,12756,7381,,19.79,67,,
2023-07-11 00:00:00,12667,7151,,19.79,67,,
2023-07-12 00:00:00,12487,7205,,19.79,67,,
2023-07-13 00:00:00,13051,7465,,59.99,0,,
2023-07-14 00:00:00,12236,7150,,59.99,0,,
2023-07-15 00:00:00,11685,7087,,59.99,0,,
2023-07-16 00:00:00,11108,6762,,59.99,0,,
2023-07-17 00:00:00,9989,5703,,59.99,0,,
2023-07-18 00:00:00,9720,5479,,59.99,0,,
2023-07-19 00:00:00,9173,5269,,59.99,0,,
2023-07-20 00:00:00,10192,5513,,59.99,0,,
2023-07-21 00:00:00,10201,5847,,59.99,0,,
2023-07-22 00:00:00,10092,6090,,59.99,0,,
2023-07-23 00:00:00,9642,5966,,59.99,0,,
2023-07-24 00:00:00,8832,5098,,59.99,0,,
2023-07-25 00:00:00,8679,4972,,59.99,0,,
2023-07-26 00:00:00,8644,4933,,59.99,0,,
2023-07-27 00:00:00,9092,4933,,59.99,0,,
